Capitalizacion_de_mercado;Ingreso_neto;%_Crec_Ingreso_neto;Beneficio_antes_prov;%_Margen_Beneficio_antes_prov;Ingreso_operacional;%_Margen_Ingreso_operacional;Beneficio_neto;%_Margen_Beneficio_neto;BPA;%_Crec_BPA;%_capital_comun_nivel_1;%_Ratio_de_capital_nivel_1;%_Ratio_de_capital
7712.386965;-0.8719188934989959;-0.6463421256707044;-0.9369535210450985;-0.06306801417066465;-0.8733601860342317;0.245258656078156;-0.8225959394673723;0.3935552643518332;-0.1378355430462459;-0.5263605020572317;-0.8901334755953362;0.9597619047619048;-0.8557852309578154
7653.304836;-0.8932024301446394;-0.695845029700644;-0.9544674371818098;-0.16744444319958407;-0.9132770313946403;0.08813918730921633;-0.8800451342551519;0.2041421033401971;-0.17309245998385148;-0.5326098953657982;-0.8908250269982902;0.953095238095238;-0.8565246191853553
7040.392105;-0.8654612059879068;-0.728366756180792;-0.9290348733418904;-0.023500064492709694;-0.8555493612028293;0.3029133130024706;-0.7978400843350997;0.46058313781884785;-0.12047409095540851;-0.5482437541959548;-0.8902569669172923;0.9585714285714286;-0.855917264569876
6404.011736;-0.9086826497214208;-0.6428195629815867;-0.944855427160985;-0.10616733420906088;-0.8865335196003079;0.1887616294058274;-0.8493698316409838;0.2946711974830023;-0.18531634957554366;-0.5397015257410005;-0.8795705218805011;0.6203785714285714;-0.8776692740224264
5707.856728;-0.9091678749688992;-0.6147264124437306;-0.9678038348821558;-0.2736769535084993;-0.9406383116837069;-0.05783495065669908;-0.9149138327977863;0.045244446949722184;-0.20219824983295165;-0.533434611130612;-0.8899605877445977;0.9614285714285713;-0.8556003839009304
5430.873972;-0.9267447246598673;-0.6581674307902077;-0.944855427160985;-0.10616733420906088;-0.9510233682865747;-0.16983774142538266;-0.8597913530319636;0.22965873642459478;-0.20634738355312177;-0.5371157375864559;-1.0;0.678347619047619;-1.0
5189.818636;-0.9326657051602187;-0.6338752551129325;-0.944855427160985;-0.10616733420906088;-0.9248798965312777;-0.04619441280708936;-0.8872388349802747;0.08637357398454326;-0.2790983045526251;-0.5578760584816983;-0.9224635036834374;0.7135952380952382;-0.913190804809562
4859.483337;-0.9390082969088089;-0.5456147219376499;-0.9809446268306341;-0.4675259819485482;-0.9644004427204507;-0.3153351998180931;-0.9500988724967031;-0.2649378457866195;-0.23614662605343995;-0.5260611940749029;-0.886898002960087;0.990952380952381;-0.8514809352046369
4550.652507;-0.9173435898015269;-0.7171960159005774;-0.944855427160985;-0.10616733420906088;-0.9368856067304855;-0.06290476899114705;-0.9115111203161337;0.03185034059821912;-0.3213762447616787;-0.5498026542146852;-0.8913483832207401;0.6314880952380952;-0.8890297100713522
4525.448368;-0.9292525027711568;-0.5500083394907371;-0.9848572342676165;-0.46329835660284024;-0.9768665472768819;-0.3250743642796342;-0.9671369051748995;-0.27353430740950235;-0.24627956122239392;-0.5269449601373577;-0.8883798988235599;0.9766666666666668;-0.8532501856062502
4305.261113;-0.9182711602243424;-0.5298906064655806;-0.9750236444145941;-0.34622353451873855;-0.9578769165142474;-0.16985407915094697;-0.9405440437541649;-0.0916517770693549;-0.221899796584758;-0.527486032095647;-0.8893431311348173;0.9673809523809522;-0.8549138091182149
3320.712127;-0.9225874759890853;-0.7924154549768733;-0.944855427160985;-0.10616733420906088;-0.9703563855988209;-0.252669183371115;-0.9298798851395076;-0.06685041102526146;-0.36286339266164946;-0.6149072435722817;-0.9048099252445283;0.6263023809523811;-0.9039975684690003
2824.527513;-0.9242703262454542;-0.7759773574033142;-0.944855427160985;-0.10616733420906088;-0.9719143077365344;-0.2695390956127779;-0.896521436224811;0.07200786629700096;-0.2869978490399907;-0.6637277610048522;-0.898315763605502;0.6487333333333332;-0.8945664075595052
2817.849102;-0.9786905940892774;0.3179954250658019;-0.933487044781161;0.11895287942906796;-0.8765707109001637;0.23115956296857276;-0.8267568827300513;0.36959956828305596;-0.15207867607222414;-0.5243974953298218;-0.8899111912158153;0.9619047619047618;-0.8552570965095727
2131.455152;-0.9667298142060395;0.3978183870232723;-0.924095366482579;0.21135965875207274;-0.868076287999581;0.3132130163654556;-0.8142025279519589;0.47336007322614004;-0.07317096010540292;-0.5482437541959548;-0.8902322686529011;0.958809523809524;-0.8556003839009304
1787.638813;-0.989696457874951;1.0;-0.9444652658225542;-0.09556683755632756;-0.8906600309511562;-0.009291538009909672;-0.8432920350597037;0.12952983589535827;-0.27212213145264896;-0.5337547586978046;-0.8886021832030808;0.9745238095238093;-0.8537255066096686
1612.621904;-0.9549379869423761;0.0384027279983008;-0.9095517279964764;0.3348447322771029;-0.8443122477445313;0.484182398292732;-0.7840135270387415;0.6537051116579868;0.12652812481556275;-0.5482437541959548;-0.8904051565036396;0.9571428571428571;-0.8557852309578154
1606.208642;-1.0;-0.9259613115176686;-0.956897617807534;-0.6082067251917507;-0.9087594204922401;-0.6108972998531106;-0.8616419004593194;-0.4059142892169165;-0.42935894688840226;-0.556929821499305;-0.88919494154847;0.9688095238095238;-0.8545177082820328
1211.443771;-0.9468705635494223;-0.5219189937775641;-0.9004509518884941;0.3867292296681579;-0.833948465288502;0.528250740827233;-0.7194455696000063;0.996966770399087;0.525902390994677;-0.5482437541959548;-0.8902322686529011;0.958809523809524;-0.8556003839009304
1161.230809;-0.9430994922948105;-0.7100440154468782;-0.8941355573711424;0.4289613261516998;-0.8322879908532078;0.5246907103292104;-0.7133890858832779;1.0;0.5628668180318881;-0.5482437541959548;-0.8906027426187693;0.9552380952380954;-0.8559964847371125
1059.76767;-0.9521483429676554;-0.9771902810148265;-0.8991687432595108;0.4408321493032419;-0.851749471282902;0.4182967916710143;-0.7908771382024986;0.5998225184303099;0.08177332156550254;-0.5654573926848632;-0.8903804582392484;0.9573809523809524;-0.8557588242354033
964.988661;-0.9637777009759453;-0.9761003812346837;-0.9081492507585724;0.4253948294301477;-0.8613195644145709;0.3701268875713477;-0.8104032781840805;0.4973697427867141;-0.03897714008938746;-0.5702623928203356;-0.8899358894802065;0.9616666666666667;-0.8552835032319848
889.186531;-0.9430696431427961;-0.8284759284004092;-0.8930718510766872;0.4399701504931752;-0.8343941313902219;0.5107195327134877;-0.715475741271121;0.9883050650103224;0.5505453423528179;-0.2584450258578853;-0.890454553032422;0.9566666666666666;-0.8558380444026397
774.791892;-0.9458840009315503;-0.9050712390799813;-0.8943332558214254;0.4470983864475968;-0.8421188286563849;0.4684956429499385;-0.7258416990597466;0.9523015149135479;0.485917723839012;-0.5124318332915043;-0.8905039495612045;0.9561904761904763;-0.855890857847464
668.857491;-0.9588283906133211;-1.0;-0.9048165669824139;0.42618497021621615;-0.8592827012275183;0.376003682508258;-0.8053214743133773;0.5234493989536477;-0.006941303323804382;-0.5691463270490952;-0.8901828721241186;0.9592857142857143;-0.8555475704561062
